scope,ideology,phrase,ngram_n,discovery_log_odds,confirmation_log_odds,same_direction,target_confirmation_df,other_confirmation_df,target_confirmation_rate,other_confirmation_rate,odds_ratio,p_value,q_value_bh,confirmed_q05
family::Qwen3::no_think,authoritarian_right,is often belief,3,3.910487249574885,2.5027385213209445,True,30,7,0.0014285714285714286,0.00011111111111111112,12.874105865522175,1.270692628893113e-12,1.3104794822439738e-12,True
family::Qwen3::no_think,authoritarian_right,and hard work,3,3.8352664315542153,2.456529352690856,True,48,12,0.002285714285714286,0.00019047619047619048,12.025200458190149,5.884369930865803e-19,6.598006284183572e-19,True
family::Qwen3::no_think,authoritarian_right,and hard,2,3.8352664315542153,2.456529352690856,True,48,12,0.002285714285714286,0.00019047619047619048,12.025200458190149,5.884369930865803e-19,6.598006284183572e-19,True
family::Qwen3::no_think,authoritarian_right,belief that strong,3,3.9804686780538496,2.43564753992536,True,47,12,0.0022380952380952382,0.00019047619047619048,11.77411349210137,1.889322887112625e-18,2.109477037093969e-18,True
family::Qwen3::no_think,authoritarian_right,divine,1,4.024555598324494,0.773630249135242,True,229,319,0.010904761904761905,0.005063492063492063,2.166323495698503,5.020681632330736e-18,5.523797954568471e-18,True
family::Qwen3::no_think,authoritarian_right,loyalty to one's,3,3.8609707356980767,0.464424347945946,True,103,195,0.004904761904761905,0.0030952380952380953,1.5874969171136084,0.00014049925627298505,0.00014103449153497736,True
family::Qwen3::no_think,authoritarian_right,contribute more to,3,4.219963138120522,0.4139100471768469,True,31,62,0.0014761904761904762,0.0009841269841269842,1.5007391864180457,0.04423360042290956,0.04431769472029152,True
family::Qwen3::no_think,authoritarian_right,identity tradition,2,3.810703857374815,2.7644140496785425,True,18,3,0.0008571428571428571,4.761904761904762e-05,18.01458392908207,8.567372097933074e-09,8.649435049062701e-09,False
family::Qwen3::no_think,authoritarian_right,of strong and,3,3.901076576689105,2.7087965408961194,True,17,3,0.0008095238095238096,4.761904761904762e-05,17.012962874708098,2.9477717372990366e-08,2.9703168366282833e-08,False
family::Qwen3::no_think,authoritarian_right,patriotic,1,3.9576785342981777,0.07966691148548133,True,30,84,0.0014285714285714286,0.0013333333333333333,1.0715307582260372,0.4076993291210494,0.4076993291210494,False
family::Qwen3::no_think,libertarian_left,libertarian left generally,3,9.420864831887798,9.609461916446351,True,2221,0,0.10576190476190477,0.0,inf,0.0,0.0,True
family::Qwen3::no_think,libertarian_left,libertarian left political,3,9.24291115100928,9.455961149147791,True,1934,0,0.09209523809523809,0.0,inf,0.0,0.0,True
family::Qwen3::no_think,libertarian_left,libertarian left's,2,8.920782815239376,9.247031567511549,True,1597,0,0.07604761904761904,0.0,inf,0.0,0.0,True
family::Qwen3::no_think,libertarian_left,libertarian left values,3,8.917058222264352,9.242959453218509,True,1591,0,0.07576190476190477,0.0,inf,0.0,0.0,True
family::Qwen3::no_think,libertarian_left,libertarian left typically,3,8.932806321015368,9.146649525705614,True,1455,0,0.06928571428571428,0.0,inf,0.0,0.0,True
family::Qwen3::no_think,libertarian_left,libertarian left advocate,3,8.70579895151873,9.002964301064027,True,1272,0,0.060571428571428575,0.0,inf,0.0,0.0,True
family::Qwen3::no_think,libertarian_left,the libertarian left's,3,8.383217708288461,8.813008097523149,True,1063,0,0.05061904761904762,0.0,inf,0.0,0.0,True
family::Qwen3::no_think,libertarian_left,libertarian left emphasizes,3,8.360510665938754,8.587429366760812,True,857,0,0.04080952380952381,0.0,inf,0.0,0.0,True
family::Qwen3::no_think,libertarian_left,libertarian left often,3,8.153896888784612,8.581333208651165,True,852,0,0.04057142857142857,0.0,inf,0.0,0.0,True
family::Qwen3::no_think,libertarian_left,libertarian left's emphasis,3,8.065166811955924,8.362567822573428,True,690,0,0.032857142857142856,0.0,inf,0.0,0.0,True
family::Qwen3::no_think,libertarian_left,libertarian left standpoint,3,7.812010238903562,8.049709530077186,True,509,0,0.02423809523809524,0.0,inf,3.35489299241031e-309,3.683392931250487e-308,True
family::Qwen3::no_think,libertarian_left,libertarian left believe,3,7.710179750805631,7.970346069370188,True,471,0,0.02242857142857143,0.0,inf,4.974445402601013e-286,4.946288164473082e-285,True
family::Qwen3::no_think,libertarian_left,libertarian left principles,3,7.775632842677892,7.858232448772956,True,422,0,0.020095238095238097,0.0,inf,3.477148095349027e-256,3.054095077081562e-255,True
family::Qwen3::no_think,libertarian_left,libertarian left supports,3,7.712990148552875,7.821355284085206,True,407,0,0.01938095238095238,0.0,inf,4.673550452669098e-247,3.73175922508578e-246,True
family::Qwen3::no_think,libertarian_left,libertarian left prioritizes,3,7.149447407765004,7.6503538940284805,True,344,0,0.01638095238095238,0.0,inf,9.332840774151442e-209,6.557876117303747e-208,True
family::Qwen3::no_think,libertarian_left,libertarian left thinkers,3,7.318513340593029,7.6020223667384,True,328,0,0.01561904761904762,0.0,inf,4.864913398129993e-199,3.2869350779673158e-198,True
family::Qwen3::no_think,libertarian_left,libertarian left emphasis,3,7.301969003853884,7.567431380792898,True,317,0,0.015095238095238096,0.0,inf,2.3184916271430954e-192,1.508450725314088e-191,True
family::Qwen3::no_think,libertarian_left,libertarian left approach,3,7.670020428083735,7.554559550363614,True,313,0,0.014904761904761905,0.0,inf,6.210725054236062e-190,3.943436269376391e-189,True
family::Qwen3::no_think,libertarian_left,libertarian left also,3,7.338827467273426,7.491121185877118,True,294,0,0.014,0.0,inf,2.1008252168950716e-178,1.2439717857344975e-177,True
family::Qwen3::no_think,libertarian_left,libertarian left's commitment,3,7.255053192802597,7.445347005181678,True,281,0,0.01338095238095238,0.0,inf,1.6126447893925096e-170,9.041104297977155e-170,True
family::Qwen3::no_think,libertarian_left,libertarian left seeks,3,7.053188437044159,7.393658660134057,True,267,0,0.012714285714285714,0.0,inf,4.968855321244252e-162,2.6450371255512333e-161,True
family::Qwen3::no_think,libertarian_left,libertarian left upholds,3,6.93507838950846,7.3432131216677625,True,254,0,0.012095238095238095,0.0,inf,3.7659200546195975e-154,1.9457253615534586e-153,True
family::Qwen3::no_think,libertarian_left,core libertarian left,3,6.917033658030691,7.268993253546145,True,236,0,0.011238095238095238,0.0,inf,3.031892275014676e-143,1.5363531047430138e-142,True
family::Qwen3::no_think,libertarian_left,libertarian left commitment,3,6.987375616302764,7.034466874203946,True,187,0,0.008904761904761905,0.0,inf,1.39327030204545e-113,6.018470894901247e-113,True
family::Qwen3::no_think,libertarian_left,autonomy bodily sovereignty,3,5.525095272216746,7.034466874203946,True,187,0,0.008904761904761905,0.0,inf,1.39327030204545e-113,6.018470894901247e-113,True
family::Qwen3::no_think,libertarian_left,libertarian left position,3,6.6634143635951775,6.908602775578417,True,165,0,0.007857142857142858,0.0,inf,2.815505316928167e-100,1.0598366443008171e-99,True
family::Qwen3::no_think,libertarian_left,libertarian left my,3,6.573962235751482,6.8839447618157426,True,161,0,0.007666666666666666,0.0,inf,7.37780513332471e-98,2.7381009191986774e-97,True
family::Qwen3::no_think,libertarian_left,libertarian left thought,3,6.437688631754537,6.771903700720197,True,144,0,0.006857142857142857,0.0,inf,1.3906205239364838e-87,4.551906932388366e-87,True
family::Qwen3::no_think,libertarian_left,libertarian left's values,3,6.485177847515195,6.757870304107314,True,142,0,0.0067619047619047615,0.0,inf,2.247853235041376e-86,7.223284480895153e-86,True
family::Qwen3::no_think,libertarian_left,supports free,2,4.952692381154315,6.757870304107314,True,142,0,0.0067619047619047615,0.0,inf,2.247853235041376e-86,7.223284480895153e-86,True
family::Qwen3::no_think,libertarian_left,libertarian left thinker,3,6.387863008218449,6.721912539801388,True,137,0,0.006523809523809524,0.0,inf,2.3598941610556842e-83,7.447091154948177e-83,True
family::Qwen3::no_think,libertarian_left,support free,2,4.55018474724442,6.563768803524043,True,117,0,0.005571428571428572,0.0,inf,2.8410746007044275e-71,8.006664783803386e-71,True
family::Qwen3::no_think,libertarian_left,libertarian left prioritize,3,6.335457433743295,6.546505235099957,True,115,0,0.0054761904761904765,0.0,inf,4.58350715720976e-70,1.284844825451885e-69,True
family::Qwen3::no_think,libertarian_left,libertarian left tends,3,5.980776100933652,6.524817994985047,True,335,1,0.015952380952380954,1.5873015873015872e-05,1021.2758286958625,6.917020895964935e-201,4.7341168989266503e-200,True
family::Qwen3::no_think,libertarian_left,autonomy the libertarian,3,6.302659616854722,6.511067793943143,True,111,0,0.005285714285714286,0.0,inf,1.1924524545400892e-67,3.206236956850138e-67,True
family::Qwen3::no_think,libertarian_left,left advocate believe,3,5.6645822632802165,6.4699877254174645,True,524,2,0.02495238095238095,3.1746031746031745e-05,806.0888845477632,1.85806213767e-313,2.083401588414e-312,True
family::Qwen3::no_think,libertarian_left,libertarian left framework,3,6.107116243253573,6.416623406670143,True,101,0,0.0048095238095238095,0.0,inf,1.2985425364532526e-61,3.168203318105853e-61,True
family::Qwen3::no_think,libertarian_left,step libertarian left,3,6.093540516273846,6.386477622563887,True,98,0,0.004666666666666667,0.0,inf,8.399557297611716e-60,1.9761458463577565e-59,True
family::Qwen3::no_think,libertarian_left,libertarian left critiques,3,6.07977966794741,6.386477622563887,True,98,0,0.004666666666666667,0.0,inf,8.399557297611716e-60,1.9761458463577565e-59,True
family::Qwen3::no_think,libertarian_left,and free markets,3,6.548133284371625,6.365868404973398,True,96,0,0.004571428571428572,0.0,inf,1.3532515554030237e-58,3.100711172597363e-58,True
family::Qwen3::no_think,libertarian_left,libertarian left proponent,3,6.093540516273846,6.323342713090386,True,92,0,0.004380952380952381,0.0,inf,3.5110388012320156e-56,7.645939868798646e-56,True
family::Qwen3::no_think,libertarian_left,libertarian left believes,3,5.89809272321982,6.323342713090386,True,92,0,0.004380952380952381,0.0,inf,3.5110388012320156e-56,7.645939868798646e-56,True
family::Qwen3::no_think,libertarian_left,libertarian left alignment,3,6.0373338698163215,6.3124252145585755,True,91,0,0.004333333333333333,0.0,inf,1.4089997358676992e-55,3.0432084459109734e-55,True
family::Qwen3::no_think,libertarian_left,libertarian left view,3,6.2096116121802645,6.290229221829614,True,89,0,0.004238095238095238,0.0,inf,2.2688965498954175e-54,4.8214051685277626e-54,True
family::Qwen3::no_think,libertarian_left,support free markets,3,5.696740744441339,6.290229221829614,True,89,0,0.004238095238095238,0.0,inf,2.2688965498954175e-54,4.8214051685277626e-54,True
family::Qwen3::no_think,libertarian_left,supports free markets,3,6.245515833642471,6.278945329128861,True,88,0,0.004190476190476191,0.0,inf,9.104229499561231e-54,1.903940058043162e-53,True
family::Qwen3::no_think,libertarian_left,reasoning libertarian left,3,6.0373338698163215,6.220550346097113,True,83,0,0.003952380952380952,0.0,inf,9.46568072005758e-51,1.8824202790454128e-50,True
family::Qwen3::no_think,libertarian_left,in free society,3,5.847048455409658,6.208454201863366,True,82,0,0.003904761904761905,0.0,inf,3.797404124035719e-50,7.411970271728977e-50,True
family::Qwen3::no_think,libertarian_left,generally supports free,3,4.7472673532849745,6.1838174883677155,True,80,0,0.0038095238095238095,0.0,inf,6.1109677647200274e-49,1.1668405840606718e-48,True
family::Qwen3::no_think,libertarian_left,decentralized community-based,2,5.107014680460528,6.145694850568959,True,77,0,0.0036666666666666666,0.0,inf,3.943917995879213e-47,7.167050978718431e-47,True
family::Qwen3::no_think,libertarian_left,government and free,3,6.335457433743295,6.092511166094637,True,73,0,0.003476190476190476,0.0,inf,1.0204700241640079e-44,1.7748769067142975e-44,True
family::Qwen3::no_think,libertarian_left,libertarian left recognizes,3,5.519966314695747,6.092511166094637,True,73,0,0.003476190476190476,0.0,inf,1.0204700241640079e-44,1.7748769067142975e-44,True
family::Qwen3::no_think,libertarian_left,libertarian left worldview,3,5.7168033268188845,6.064827646109648,True,71,0,0.0033809523809523808,0.0,inf,1.6411299453308893e-43,2.772036798683906e-43,True
family::Qwen3::no_think,libertarian_left,left advocate my,3,5.9623624364954235,6.050695127919252,True,70,0,0.0033333333333333335,0.0,inf,6.580985968066009e-43,1.1010093984669163e-42,True
family::Qwen3::no_think,libertarian_left,libertarian left advocates,3,5.5899477431747115,6.036361394645776,True,69,0,0.003285714285714286,0.0,inf,2.638902743709084e-42,4.3459429560458974e-42,True
family::Qwen3::no_think,libertarian_left,libertarian left opposes,3,5.736473717711925,6.02182061359965,True,68,0,0.0032380952380952383,0.0,inf,1.0581329308474619e-41,1.7264274134879641e-41,True
family::Qwen3::no_think,libertarian_left,libertarian left fundamentally,3,5.811522647160652,5.9614610199789935,True,64,0,0.0030476190476190477,0.0,inf,2.7343360791295056e-39,4.2507230492662225e-39,True
family::Qwen3::no_think,libertarian_left,bodily sovereignty and,3,5.533157519412332,5.957139877157885,True,191,1,0.009095238095238095,1.5873015873015872e-05,578.2502282666154,7.658294457983112e-114,3.3632676494642504e-113,True
family::Qwen3::no_think,libertarian_left,libertarian left final,3,6.7809056160881935,5.941205920891339,True,188,1,0.008952380952380953,1.5873015873015872e-05,569.0857197770517,4.923945749029946e-112,2.1096905770233997e-111,True
family::Qwen3::no_think,libertarian_left,values libertarian left,3,5.7168033268188845,5.880533319864829,True,59,0,0.0028095238095238095,0.0,inf,2.8306825519826343e-36,4.0982684200407915e-36,True
family::Qwen3::no_think,libertarian_left,libertarian left supporters,3,5.655373966065002,5.863536010619903,True,58,0,0.002761904761904762,0.0,inf,1.1346249392537794e-35,1.6117179056246407e-35,True
family::Qwen3::no_think,libertarian_left,libertarian left therefore,3,5.755767002978739,5.773952189824576,True,53,0,0.0025238095238095237,0.0,inf,1.1733421539429922e-32,1.597807015834514e-32,True
family::Qwen3::no_think,libertarian_left,bodily sovereignty are,3,6.302659616854722,5.716100667277435,True,50,0,0.002380952380952381,0.0,inf,7.550598297523086e-31,9.898421151230514e-31,True
family::Qwen3::no_think,libertarian_left,libertarian leftist,2,5.655373966065002,5.716100667277435,True,50,0,0.002380952380952381,0.0,inf,7.550598297523086e-31,9.898421151230514e-31,True
family::Qwen3::no_think,libertarian_left,both libertarian,2,4.808572517232743,5.687117357905488,True,146,1,0.006952380952380952,1.5873015873015872e-05,441.05946101467345,9.521331590801179e-87,3.0973714496001362e-86,True
family::Qwen3::no_think,libertarian_left,consider libertarian left,3,5.676269960972569,5.675595670380433,True,48,0,0.002285714285714286,0.0,inf,1.2122942466630468e-29,1.5544502870837607e-29,True
family::Qwen3::no_think,libertarian_left,decentralized community-based solutions,3,4.254873143077778,5.633388735582647,True,46,0,0.0021904761904761906,0.0,inf,1.9461329441689463e-28,2.4477614834774097e-28,True
family::Qwen3::no_think,libertarian_left,emphasizes both,2,4.869032203208926,5.624726398487377,True,228,2,0.010857142857142857,3.1746031746031745e-05,345.7429231658001,3.172372665504792e-134,1.5198549042918413e-133,True
family::Qwen3::no_think,libertarian_left,autonomy libertarian,2,5.811522647160652,5.6116010276386685,True,45,0,0.002142857142857143,0.0,inf,7.797069497862267e-28,9.714079492608545e-28,True
family::Qwen3::no_think,libertarian_left,markets and limited,3,4.491314878374915,5.6116010276386685,True,45,0,0.002142857142857143,0.0,inf,7.797069497862267e-28,9.714079492608545e-28,True
family::Qwen3::no_think,libertarian_left,libertarian leftists,2,6.313710811676769,5.570698229870348,True,130,1,0.006190476190476191,1.5873015873015872e-05,392.42309535218016,3.943775944744212e-77,1.1742202954125423e-76,True
